Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Length,BATI Score,Status,Reasons
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,696,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1222,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,93,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.165.113,10.30.167.255,UDP,52615,58581,168,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,10.30.167.12,TCP,24014,8009,164,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,10.30.165.116,TCP,12460,8009,164,100,TRUSTED,
2026-09-03 17:46:56,66.117.22.113,10.30.166.85,TCP,443,49194,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,66.117.22.113,TCP,49194,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.165.116,10.30.166.85,TCP,8009,12460,164,100,TRUSTED,
2026-09-03 17:46:56,66.117.22.113,10.30.166.85,TCP,443,49194,78,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,66.117.22.113,10.30.166.85,TCP,443,49194,54,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,66.117.22.113,TCP,49194,443,54,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1294,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,403,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,356,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,93,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,1304,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,716,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,163,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,824,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,142.251.151.119,TCP,8971,443,93,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,10.30.165.116,TCP,12460,8009,54,100,TRUSTED,
2026-09-03 17:46:56,142.251.151.119,10.30.166.85,TCP,443,8971,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.165.112,10.30.167.255,UDP,48080,15600,77,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.217,224.0.0.251,UDP,5353,5353,163,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1164,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,494,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,204,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,355,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,93,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,1304,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,1304,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,429,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,208,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.211.18,TCP,6284,443,93,100,TRUSTED,
2026-09-03 17:46:56,192.178.173.95,10.30.166.85,TCP,443,9872,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,10.30.166.85,10.30.167.12,TCP,24014,8009,54,100,TRUSTED,
2026-09-03 17:46:56,10.30.166.85,192.178.173.95,TCP,9872,443,54,100,TRUSTED,
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1059,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,799,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:56,192.178.211.18,10.30.166.85,TCP,443,6284,859,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,192.178.211.18,TCP,6284,443,93,100,TRUSTED,
2026-09-03 17:46:57,192.178.173.95,10.30.166.85,TCP,443,9872,329,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.173.95,10.30.166.85,TCP,443,9872,326,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.173.95,10.30.166.85,TCP,443,9872,85,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.173.95,10.30.166.85,TCP,443,9872,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,192.178.173.95,TCP,9872,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,192.178.173.95,TCP,9872,443,89,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,192.178.173.95,TCP,9872,443,93,100,TRUSTED,
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.173.95,10.30.166.85,TCP,443,9872,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,316,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,93,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,1098,100,TRUSTED,
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.167.121,10.30.167.255,UDP,36150,58581,168,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,54,100,TRUSTED,
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,1304,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,1072,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,315,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,137,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,192.178.211.18,TCP,6284,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,192.178.211.18,TCP,6284,443,93,100,TRUSTED,
2026-09-03 17:46:57,192.178.211.18,10.30.166.85,TCP,443,6284,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,311,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,223,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,54,100,TRUSTED,
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,85,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,89,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,142.251.106.139,TCP,18164,443,93,100,TRUSTED,
2026-09-03 17:46:57,142.251.106.139,10.30.166.85,TCP,443,18164,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,10.30.179.4,UDP,51034,53,91,100,TRUSTED,
2026-09-03 17:46:57,10.30.179.4,10.30.166.85,UDP,53,51034,227,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,66,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.165,224.0.0.251,UDP,5353,5353,122,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.113,10.30.167.255,UDP,52615,58581,168,100,TRUSTED,
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,66,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,268,100,TRUSTED,
2026-09-03 17:46:57,10.30.167.121,10.30.167.255,UDP,36150,58581,168,100,TRUSTED,
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,60,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,10.30.166.217,224.0.0.251,UDP,5353,5353,192,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.165,224.0.0.251,UDP,5353,5353,163,100,TRUSTED,
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,1304,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,1304,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,1304,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,62,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,212,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,313,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,322,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,66,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,66,100,TRUSTED,
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,12052,66,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,42011,66,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,56,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,85,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,56,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,85,100,TRUSTED,
2026-09-03 17:46:57,10.30.164.58,224.0.0.251,UDP,5353,5353,82,100,TRUSTED,
2026-09-03 17:46:57,10.30.164.58,224.0.0.251,UDP,5353,5353,165,100,TRUSTED,
2026-09-03 17:46:57,10.30.167.12,224.0.0.251,UDP,5353,5353,415,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.116,224.0.0.251,UDP,5353,5353,405,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,369,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.113,10.30.167.255,UDP,52615,58581,168,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,367,100,TRUSTED,
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,42011,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,42011,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,12052,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,12052,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,42011,144,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,12052,279,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,172.253.118.132,UDP,62122,443,1292,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,172.253.118.132,UDP,62122,443,1292,100,TRUSTED,
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,42011,54,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,42011,53,54,100,TRUSTED,
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,12052,54,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,12052,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,379,100,TRUSTED,
2026-09-03 17:46:57,10.30.165.122,239.255.255.250,UDP,39438,1900,377,100,TRUSTED,
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,105,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,48.211.4.16,10.30.166.85,TCP,443,56472,123,85,MONITOR,Dynamic Port; External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,54,100,TRUSTED,
2026-09-03 17:46:57,4.213.25.242,10.30.166.85,TCP,443,49422,420,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,56472,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,4.213.25.242,TCP,49422,443,187,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,172.253.118.132,TCP,2365,443,66,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,48.211.4.16,TCP,2366,443,66,100,TRUSTED,
2026-09-03 17:46:57,66.117.22.190,10.30.166.85,TCP,443,41472,93,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,66.117.22.190,TCP,41472,443,54,100,TRUSTED,
2026-09-03 17:46:57,4.213.25.242,10.30.166.85,TCP,443,49422,60,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,66.117.22.190,10.30.166.85,TCP,443,41472,78,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,66.117.22.190,10.30.166.85,TCP,443,41472,54,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,66.117.22.190,TCP,41472,443,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,2465,53,66,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,35711,53,66,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,74.125.200.119,TCP,32655,443,284,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,74.125.200.119,TCP,32655,443,93,100,TRUSTED,
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,2465,66,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,8.8.8.8,10.30.166.85,TCP,53,35711,66,90,TRUSTED,External To Internal Communication
2026-09-03 17:46:57,10.30.166.85,74.125.200.119,TCP,32655,443,224,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,2465,53,54,100,TRUSTED,
2026-09-03 17:46:57,10.30.166.85,8.8.8.8,TCP,35711,53,54,100,TRUSTED,
